tokens,scan_kernel,operands,regs_per_lane,workgroups,qk_reread,gemm_kernel,out_kernel,dispatch,us_per_layer,us_per_graph,gflops,gbps
256,l8w4,reg,48,192,4,gemm_m8,gemm_m2,layer,1621.362,58.4,,
256,l4w4,reg,96,96,2,gemm_m8,gemm_m2,qkv,1094.720,39.4,19731.7,78.3
256,l4w4,reg,96,96,2,gemm_m8,gemm_m2,conv,40.970,1.5,0.0,511.9
256,l4w4,reg,96,96,2,gemm_m8,gemm_m2,scan,242.834,8.7,6632.6,181.4
256,l4w4,reg,96,96,2,gemm_m8,gemm_m2,norm,18.466,0.7,0.0,851.8
256,l4w4,reg,96,96,2,gemm_m8,gemm_m2,out,260.987,9.4,30856.2,132.6
256,l4w4,reg,96,96,2,gemm_m8,gemm_m2,layer,1657.977,59.7,,
256,l2w4,LDS,64,48,1,gemm_m8,gemm_m2,qkv,1094.540,39.4,19734.9,78.3
256,l2w4,LDS,64,48,1,gemm_m8,gemm_m2,conv,40.600,1.5,0.0,516.5
256,l2w4,LDS,64,48,1,gemm_m8,gemm_m2,scan,347.974,12.5,4628.5,90.4
256,l2w4,LDS,64,48,1,gemm_m8,gemm_m2,norm,20.818,0.7,0.0,755.5
256,l2w4,LDS,64,48,1,gemm_m8,gemm_m2,out,261.122,9.4,30840.2,132.5
256,l2w4,LDS,64,48,1,gemm_m8,gemm_m2,layer,1765.054,63.5,,
256,l64s,LDS,2,6144,128,gemm_m8,gemm_m2,qkv,1097.127,39.5,19688.4,78.1
256,l64s,LDS,2,6144,128,gemm_m8,gemm_m2,conv,40.558,1.5,0.0,517.1
256,l64s,LDS,2,6144,128,gemm_m8,gemm_m2,scan,1176.325,42.3,1369.2,1385.2
256,l64s,LDS,2,6144,128,gemm_m8,gemm_m2,norm,21.599,0.8,0.0,728.2
256,l64s,LDS,2,6144,128,gemm_m8,gemm_m2,out,265.382,9.6,30345.2,130.4
256,l64s,LDS,2,6144,128,gemm_m8,gemm_m2,layer,2600.991,93.6,,
256,l16s,LDS,8,1536,32,gemm_m8,gemm_m2,qkv,1096.039,39.5,19707.9,78.2
256,l16s,LDS,8,1536,32,gemm_m8,gemm_m2,conv,39.477,1.4,0.0,531.2
256,l16s,LDS,8,1536,32,gemm_m8,gemm_m2,scan,294.179,10.6,5474.9,1432.9
256,l16s,LDS,8,1536,32,gemm_m8,gemm_m2,norm,19.883,0.7,0.0,791.1
256,l16s,LDS,8,1536,32,gemm_m8,gemm_m2,out,261.047,9.4,30849.1,132.6
256,l16s,LDS,8,1536,32,gemm_m8,gemm_m2,layer,1710.625,61.6,,
256,l8s,LDS,16,768,16,gemm_m8,gemm_m2,qkv,1093.489,39.4,19753.9,78.4
256,l8s,LDS,16,768,16,gemm_m8,gemm_m2,conv,39.957,1.4,0.0,524.9
256,l8s,LDS,16,768,16,gemm_m8,gemm_m2,scan,197.331,7.1,8162.0,1115.9
256,l8s,LDS,16,768,16,gemm_m8,gemm_m2,norm,18.786,0.7,0.0,837.3
256,l8s,LDS,16,768,16,gemm_m8,gemm_m2,out,270.617,9.7,29758.2,127.9
256,l8s,LDS,16,768,16,gemm_m8,gemm_m2,layer,1620.180,58.3,,
256,l4s,LDS,32,384,8,gemm_m8,gemm_m2,qkv,1098.371,39.5,19666.1,78.0
256,l4s,LDS,32,384,8,gemm_m8,gemm_m2,conv,39.413,1.4,0.0,532.1
256,l4s,LDS,32,384,8,gemm_m8,gemm_m2,scan,201.037,7.2,8011.5,594.6
256,l4s,LDS,32,384,8,gemm_m8,gemm_m2,norm,18.978,0.7,0.0,828.8
256,l4s,LDS,32,384,8,gemm_m8,gemm_m2,out,266.472,9.6,30221.1,129.9
256,l4s,LDS,32,384,8,gemm_m8,gemm_m2,layer,1624.271,58.5,,
256,l64p,reg+pf,10,6144,128,gemm_m8,gemm_m2,qkv,1092.068,39.3,19779.6,78.5
256,l64p,reg+pf,10,6144,128,gemm_m8,gemm_m2,conv,39.485,1.4,0.0,531.1
256,l64p,reg+pf,10,6144,128,gemm_m8,gemm_m2,scan,1221.836,44.0,1318.2,1333.6
256,l64p,reg+pf,10,6144,128,gemm_m8,gemm_m2,norm,19.229,0.7,0.0,818.0
256,l64p,reg+pf,10,6144,128,gemm_m8,gemm_m2,out,267.544,9.6,30100.0,129.3
256,l64p,reg+pf,10,6144,128,gemm_m8,gemm_m2,layer,2640.162,95.0,,
256,l16p,reg+pf,40,1536,32,gemm_m8,gemm_m2,qkv,1095.741,39.4,19713.3,78.2
256,l16p,reg+pf,40,1536,32,gemm_m8,gemm_m2,conv,39.245,1.4,0.0,534.4
256,l16p,reg+pf,40,1536,32,gemm_m8,gemm_m2,scan,303.636,10.9,5304.4,1388.3
256,l16p,reg+pf,40,1536,32,gemm_m8,gemm_m2,norm,20.330,0.7,0.0,773.7
256,l16p,reg+pf,40,1536,32,gemm_m8,gemm_m2,out,276.124,9.9,29164.7,125.3
256,l16p,reg+pf,40,1536,32,gemm_m8,gemm_m2,layer,1735.076,62.5,,
256,l8p,reg+pf,80,768,16,gemm_m8,gemm_m2,qkv,1101.743,39.7,19605.9,77.8
256,l8p,reg+pf,80,768,16,gemm_m8,gemm_m2,conv,39.416,1.4,0.0,532.1
256,l8p,reg+pf,80,768,16,gemm_m8,gemm_m2,scan,266.220,9.6,6049.9,827.1
256,l8p,reg+pf,80,768,16,gemm_m8,gemm_m2,norm,18.550,0.7,0.0,847.9
256,l8p,reg+pf,80,768,16,gemm_m8,gemm_m2,out,262.486,9.4,30680.0,131.8
256,l8p,reg+pf,80,768,16,gemm_m8,gemm_m2,layer,1688.415,60.8,,
256,l4p,reg+pf,160,384,8,gemm_m8,gemm_m2,qkv,1093.661,39.4,19750.8,78.3
256,l4p,reg+pf,160,384,8,gemm_m8,gemm_m2,conv,40.111,1.4,0.0,522.8
256,l4p,reg+pf,160,384,8,gemm_m8,gemm_m2,scan,352.325,12.7,4571.4,339.3
256,l4p,reg+pf,160,384,8,gemm_m8,gemm_m2,norm,20.986,0.8,0.0,749.5
256,l4p,reg+pf,160,384,8,gemm_m8,gemm_m2,out,259.794,9.4,30997.9,133.2
256,l4p,reg+pf,160,384,8,gemm_m8,gemm_m2,layer,1766.877,63.6,,
512,l64,reg,6,6144,128,gemm_m8,gemm_m4,qkv,1998.148,71.9,21620.7,43.5
512,l64,reg,6,6144,128,gemm_m8,gemm_m4,conv,195.003,7.0,0.0,215.1
512,l64,reg,6,6144,128,gemm_m8,gemm_m4,scan,2771.719,99.8,1162.2,1173.5
512,l64,reg,6,6144,128,gemm_m8,gemm_m4,norm,62.875,2.3,0.0,500.3
512,l64,reg,6,6144,128,gemm_m8,gemm_m4,out,463.642,16.7,34738.3,81.4
512,l64,reg,6,6144,128,gemm_m8,gemm_m4,layer,5491.387,197.7,,
512,l32,reg,12,3072,64,gemm_m8,gemm_m4,qkv,1964.798,70.7,21987.7,44.3
512,l32,reg,12,3072,64,gemm_m8,gemm_m4,conv,195.573,7.0,0.0,214.5
512,l32,reg,12,3072,64,gemm_m8,gemm_m4,scan,1358.407,48.9,2371.3,1208.8
512,l32,reg,12,3072,64,gemm_m8,gemm_m4,norm,64.730,2.3,0.0,486.0
512,l32,reg,12,3072,64,gemm_m8,gemm_m4,out,461.819,16.6,34875.4,81.7
512,l32,reg,12,3072,64,gemm_m8,gemm_m4,layer,4045.327,145.6,,
512,l16,reg,24,1536,32,gemm_m8,gemm_m4,qkv,1968.898,70.9,21941.9,44.2
512,l16,reg,24,1536,32,gemm_m8,gemm_m4,conv,194.952,7.0,0.0,215.1
512,l16,reg,24,1536,32,gemm_m8,gemm_m4,scan,599.180,21.6,5376.1,1396.5
512,l16,reg,24,1536,32,gemm_m8,gemm_m4,norm,64.757,2.3,0.0,485.8
512,l16,reg,24,1536,32,gemm_m8,gemm_m4,out,457.888,16.5,35174.8,82.4
512,l16,reg,24,1536,32,gemm_m8,gemm_m4,layer,3285.675,118.3,,
512,l8,reg,48,768,16,gemm_m8,gemm_m4,qkv,1965.903,70.8,21975.3,44.3
512,l8,reg,48,768,16,gemm_m8,gemm_m4,conv,196.135,7.1,0.0,213.8
512,l8,reg,48,768,16,gemm_m8,gemm_m4,scan,431.892,15.5,7458.4,1005.1
512,l8,reg,48,768,16,gemm_m8,gemm_m4,norm,62.716,2.3,0.0,501.6
512,l8,reg,48,768,16,gemm_m8,gemm_m4,out,473.762,17.1,33996.2,79.7
512,l8,reg,48,768,16,gemm_m8,gemm_m4,layer,3130.408,112.7,,
512,l4,reg,96,384,8,gemm_m8,gemm_m4,qkv,1969.946,70.9,21930.2,44.2
512,l4,reg,96,384,8,gemm_m8,gemm_m4,conv,195.779,7.0,0.0,214.2
512,l4,reg,96,384,8,gemm_m8,gemm_m4,scan,624.526,22.5,5157.9,372.7
512,l4,reg,96,384,8,gemm_m8,gemm_m4,norm,63.615,2.3,0.0,494.5
512,l4,reg,96,384,8,gemm_m8,gemm_m4,out,462.691,16.7,34809.7,81.6
512,l4,reg,96,384,8,gemm_m8,gemm_m4,layer,3316.557,119.4,,
512,l2,LDS,64,192,4,gemm_m8,gemm_m4,qkv,1971.287,71.0,21915.3,44.1
512,l2,LDS,64,192,4,gemm_m8,gemm_m4,conv,196.174,7.1,0.0,213.8
512,l2,LDS,64,192,4,gemm_m8,gemm_m4,scan,479.970,17.3,6711.3,275.3
512,l2,LDS,64,192,4,gemm_m8,gemm_m4,norm,61.079,2.2,0.0,515.0
512,l2,LDS,64,192,4,gemm_m8,gemm_m4,out,461.976,16.6,34863.6,81.7
512,l2,LDS,64,192,4,gemm_m8,gemm_m4,layer,3170.486,114.1,,
512,l1,LDS,128,96,2,gemm_m8,gemm_m4,qkv,1979.560,71.3,21823.7,43.9
512,l1,LDS,128,96,2,gemm_m8,gemm_m4,conv,195.176,7.0,0.0,214.9
512,l1,LDS,128,96,2,gemm_m8,gemm_m4,scan,867.344,31.2,3713.9,94.3
512,l1,LDS,128,96,2,gemm_m8,gemm_m4,norm,144.064,5.2,0.0,218.4
512,l1,LDS,128,96,2,gemm_m8,gemm_m4,out,442.028,15.9,36436.9,85.4
512,l1,LDS,128,96,2,gemm_m8,gemm_m4,layer,3628.172,130.6,,
512,l16w4,reg,24,384,8,gemm_m8,gemm_m4,qkv,1963.918,70.7,21997.5,44.3
512,l16w4,reg,24,384,8,gemm_m8,gemm_m4,conv,195.725,7.0,0.0,214.3
512,l16w4,reg,24,384,8,gemm_m8,gemm_m4,scan,756.980,27.3,4255.4,307.5
512,l16w4,reg,24,384,8,gemm_m8,gemm_m4,norm,61.033,2.2,0.0,515.4
512,l16w4,reg,24,384,8,gemm_m8,gemm_m4,out,458.506,16.5,35127.4,82.3
512,l16w4,reg,24,384,8,gemm_m8,gemm_m4,layer,3436.162,123.7,,
512,l8w4,reg,48,192,4,gemm_m8,gemm_m4,qkv,1964.327,70.7,21992.9,44.3
512,l8w4,reg,48,192,4,gemm_m8,gemm_m4,conv,194.542,7.0,0.0,215.6
512,l8w4,reg,48,192,4,gemm_m8,gemm_m4,scan,413.800,14.9,7784.5,319.3
512,l8w4,reg,48,192,4,gemm_m8,gemm_m4,norm,64.457,2.3,0.0,488.0
512,l8w4,reg,48,192,4,gemm_m8,gemm_m4,out,450.279,16.2,35769.2,83.8
512,l8w4,reg,48,192,4,gemm_m8,gemm_m4,layer,3087.405,111.1,,
512,l4w4,reg,96,96,2,gemm_m8,gemm_m4,qkv,1967.982,70.8,21952.1,44.2
512,l4w4,reg,96,96,2,gemm_m8,gemm_m4,conv,195.359,7.0,0.0,214.7
512,l4w4,reg,96,96,2,gemm_m8,gemm_m4,scan,604.008,21.7,5333.1,135.4
512,l4w4,reg,96,96,2,gemm_m8,gemm_m4,norm,64.740,2.3,0.0,485.9
512,l4w4,reg,96,96,2,gemm_m8,gemm_m4,out,447.995,16.1,35951.6,84.3
512,l4w4,reg,96,96,2,gemm_m8,gemm_m4,layer,3280.084,118.1,,
512,l2w4,LDS,64,48,1,gemm_m8,gemm_m4,qkv,1965.828,70.8,21976.2,44.3
512,l2w4,LDS,64,48,1,gemm_m8,gemm_m4,conv,195.513,7.0,0.0,214.5
512,l2w4,LDS,64,48,1,gemm_m8,gemm_m4,scan,695.435,25.0,4632.0,81.4
512,l2w4,LDS,64,48,1,gemm_m8,gemm_m4,norm,74.065,2.7,0.0,424.7
512,l2w4,LDS,64,48,1,gemm_m8,gemm_m4,out,444.449,16.0,36238.4,84.9
512,l2w4,LDS,64,48,1,gemm_m8,gemm_m4,layer,3375.290,121.5,,
512,l64s,LDS,2,6144,128,gemm_m8,gemm_m4,qkv,1966.996,70.8,21963.1,44.2
512,l64s,LDS,2,6144,128,gemm_m8,gemm_m4,conv,195.714,7.0,0.0,214.3
512,l64s,LDS,2,6144,128,gemm_m8,gemm_m4,scan,2600.771,93.6,1238.6,1250.7
512,l64s,LDS,2,6144,128,gemm_m8,gemm_m4,norm,61.802,2.2,0.0,509.0
512,l64s,LDS,2,6144,128,gemm_m8,gemm_m4,out,465.617,16.8,34590.9,81.1
512,l64s,LDS,2,6144,128,gemm_m8,gemm_m4,layer,5290.900,190.5,,
512,l16s,LDS,8,1536,32,gemm_m8,gemm_m4,qkv,1967.580,70.8,21956.6,44.2
512,l16s,LDS,8,1536,32,gemm_m8,gemm_m4,conv,195.414,7.0,0.0,214.6
512,l16s,LDS,8,1536,32,gemm_m8,gemm_m4,scan,740.147,26.6,4352.1,1130.5
512,l16s,LDS,8,1536,32,gemm_m8,gemm_m4,norm,65.648,2.4,0.0,479.2
512,l16s,LDS,8,1536,32,gemm_m8,gemm_m4,out,461.653,16.6,34888.0,81.8
512,l16s,LDS,8,1536,32,gemm_m8,gemm_m4,layer,3430.442,123.5,,
512,l8s,LDS,16,768,16,gemm_m8,gemm_m4,qkv,1964.229,70.7,21994.0,44.3
512,l8s,LDS,16,768,16,gemm_m8,gemm_m4,conv,195.035,7.0,0.0,215.1
512,l8s,LDS,16,768,16,gemm_m8,gemm_m4,scan,444.600,16.0,7245.2,976.4
512,l8s,LDS,16,768,16,gemm_m8,gemm_m4,norm,62.478,2.2,0.0,503.5
512,l8s,LDS,16,768,16,gemm_m8,gemm_m4,out,462.099,16.6,34854.3,81.7
512,l8s,LDS,16,768,16,gemm_m8,gemm_m4,layer,3128.441,112.6,,
512,l4s,LDS,32,384,8,gemm_m8,gemm_m4,qkv,1966.815,70.8,21965.1,44.2
512,l4s,LDS,32,384,8,gemm_m8,gemm_m4,conv,196.772,7.1,0.0,213.2
512,l4s,LDS,32,384,8,gemm_m8,gemm_m4,scan,456.134,16.4,7062.0,510.3
512,l4s,LDS,32,384,8,gemm_m8,gemm_m4,norm,62.913,2.3,0.0,500.0
512,l4s,LDS,32,384,8,gemm_m8,gemm_m4,out,448.517,16.1,35909.7,84.2
512,l4s,LDS,32,384,8,gemm_m8,gemm_m4,layer,3131.151,112.7,,
512,l64p,reg+pf,10,6144,128,gemm_m8,gemm_m4,qkv,1964.564,70.7,21990.3,44.3
512,l64p,reg+pf,10,6144,128,gemm_m8,gemm_m4,conv,196.739,7.1,0.0,213.2
512,l64p,reg+pf,10,6144,128,gemm_m8,gemm_m4,scan,2776.635,100.0,1160.1,1171.4
512,l64p,reg+pf,10,6144,128,gemm_m8,gemm_m4,norm,64.562,2.3,0.0,487.2
512,l64p,reg+pf,10,6144,128,gemm_m8,gemm_m4,out,442.858,15.9,36368.6,85.2
512,l64p,reg+pf,10,6144,128,gemm_m8,gemm_m4,layer,5445.358,196.0,,
512,l16p,reg+pf,40,1536,32,gemm_m8,gemm_m4,qkv,1961.147,70.6,22028.6,44.4
512,l16p,reg+pf,40,1536,32,gemm_m8,gemm_m4,conv,194.655,7.0,0.0,215.5
512,l16p,reg+pf,40,1536,32,gemm_m8,gemm_m4,scan,642.748,23.1,5011.6,1301.9
512,l16p,reg+pf,40,1536,32,gemm_m8,gemm_m4,norm,65.323,2.4,0.0,481.6
512,l16p,reg+pf,40,1536,32,gemm_m8,gemm_m4,out,447.284,16.1,36008.7,84.4
512,l16p,reg+pf,40,1536,32,gemm_m8,gemm_m4,layer,3311.157,119.2,,
512,l8p,reg+pf,80,768,16,gemm_m8,gemm_m4,qkv,1979.073,71.2,21829.1,44.0
512,l8p,reg+pf,80,768,16,gemm_m8,gemm_m4,conv,196.083,7.1,0.0,213.9
512,l8p,reg+pf,80,768,16,gemm_m8,gemm_m4,scan,582.992,21.0,5525.3,744.6
512,l8p,reg+pf,80,768,16,gemm_m8,gemm_m4,norm,62.781,2.3,0.0,501.1
512,l8p,reg+pf,80,768,16,gemm_m8,gemm_m4,out,447.781,16.1,35968.8,84.3
512,l8p,reg+pf,80,768,16,gemm_m8,gemm_m4,layer,3268.710,117.7,,
512,l4p,reg+pf,160,384,8,gemm_m8,gemm_m4,qkv,1968.534,70.9,21945.9,44.2
512,l4p,reg+pf,160,384,8,gemm_m8,gemm_m4,conv,196.074,7.1,0.0,213.9
512,l4p,reg+pf,160,384,8,gemm_m8,gemm_m4,scan,848.466,30.5,3796.5,274.4
512,l4p,reg+pf,160,384,8,gemm_m8,gemm_m4,norm,62.405,2.2,0.0,504.1
512,l4p,reg+pf,160,384,8,gemm_m8,gemm_m4,out,445.678,16.0,36138.5,84.7
512,l4p,reg+pf,160,384,8,gemm_m8,gemm_m4,layer,3521.157,126.8,,
1024,l64,reg,6,6144,128,gemm_m8,gemm_m8,qkv,3736.413,134.5,23124.5,24.0
1024,l64,reg,6,6144,128,gemm_m8,gemm_m8,conv,390.109,14.0,0.0,215.0
1024,l64,reg,6,6144,128,gemm_m8,gemm_m8,scan,6821.343,245.6,944.5,952.8
1024,l64,reg,6,6144,128,gemm_m8,gemm_m8,norm,273.754,9.9,0.0,229.8
1024,l64,reg,6,6144,128,gemm_m8,gemm_m8,out,867.439,31.2,37134.9,50.8
1024,l64,reg,6,6144,128,gemm_m8,gemm_m8,layer,12089.058,435.2,,
1024,l32,reg,12,3072,64,gemm_m8,gemm_m8,qkv,3740.111,134.6,23101.6,24.0
1024,l32,reg,12,3072,64,gemm_m8,gemm_m8,conv,389.358,14.0,0.0,215.4
1024,l32,reg,12,3072,64,gemm_m8,gemm_m8,scan,3554.031,127.9,1812.7,922.3
1024,l32,reg,12,3072,64,gemm_m8,gemm_m8,norm,275.430,9.9,0.0,228.4
1024,l32,reg,12,3072,64,gemm_m8,gemm_m8,out,872.523,31.4,36918.5,50.5
1024,l32,reg,12,3072,64,gemm_m8,gemm_m8,layer,8831.453,317.9,,
1024,l16,reg,24,1536,32,gemm_m8,gemm_m8,qkv,3727.977,134.2,23176.8,24.0
1024,l16,reg,24,1536,32,gemm_m8,gemm_m8,conv,390.136,14.0,0.0,215.0
1024,l16,reg,24,1536,32,gemm_m8,gemm_m8,scan,1527.289,55.0,4218.2,1091.6
1024,l16,reg,24,1536,32,gemm_m8,gemm_m8,norm,274.131,9.9,0.0,229.5
1024,l16,reg,24,1536,32,gemm_m8,gemm_m8,out,883.249,31.8,36470.2,49.9
1024,l16,reg,24,1536,32,gemm_m8,gemm_m8,layer,6802.782,244.9,,
1024,l8,reg,48,768,16,gemm_m8,gemm_m8,qkv,3728.565,134.2,23173.2,24.0
1024,l8,reg,48,768,16,gemm_m8,gemm_m8,conv,389.686,14.0,0.0,215.3
1024,l8,reg,48,768,16,gemm_m8,gemm_m8,scan,866.218,31.2,7437.4,995.0
1024,l8,reg,48,768,16,gemm_m8,gemm_m8,norm,275.883,9.9,0.0,228.0
1024,l8,reg,48,768,16,gemm_m8,gemm_m8,out,907.373,32.7,35500.6,48.5
1024,l8,reg,48,768,16,gemm_m8,gemm_m8,layer,6167.725,222.0,,
1024,l4,reg,96,384,8,gemm_m8,gemm_m8,qkv,3726.049,134.1,23188.8,24.1
1024,l4,reg,96,384,8,gemm_m8,gemm_m8,conv,389.354,14.0,0.0,215.4
1024,l4,reg,96,384,8,gemm_m8,gemm_m8,scan,1494.061,53.8,4312.0,307.4
1024,l4,reg,96,384,8,gemm_m8,gemm_m8,norm,274.349,9.9,0.0,229.3
1024,l4,reg,96,384,8,gemm_m8,gemm_m8,out,873.601,31.4,36873.0,50.4
1024,l4,reg,96,384,8,gemm_m8,gemm_m8,layer,6757.414,243.3,,
1024,l2,LDS,64,192,4,gemm_m8,gemm_m8,qkv,3716.156,133.8,23250.5,24.1
1024,l2,LDS,64,192,4,gemm_m8,gemm_m8,conv,389.301,14.0,0.0,215.5
1024,l2,LDS,64,192,4,gemm_m8,gemm_m8,scan,993.511,35.8,6484.5,259.6
1024,l2,LDS,64,192,4,gemm_m8,gemm_m8,norm,273.930,9.9,0.0,229.7
1024,l2,LDS,64,192,4,gemm_m8,gemm_m8,out,865.658,31.2,37211.3,50.9
1024,l2,LDS,64,192,4,gemm_m8,gemm_m8,layer,6238.556,224.6,,
1024,l1,LDS,128,96,2,gemm_m8,gemm_m8,qkv,3727.587,134.2,23179.2,24.0
1024,l1,LDS,128,96,2,gemm_m8,gemm_m8,conv,391.566,14.1,0.0,214.2
1024,l1,LDS,128,96,2,gemm_m8,gemm_m8,scan,1799.013,64.8,3581.1,87.4
1024,l1,LDS,128,96,2,gemm_m8,gemm_m8,norm,275.389,9.9,0.0,228.5
1024,l1,LDS,128,96,2,gemm_m8,gemm_m8,out,862.478,31.0,37348.5,51.1
1024,l1,LDS,128,96,2,gemm_m8,gemm_m8,layer,7056.033,254.0,,
1024,l16w4,reg,24,384,8,gemm_m8,gemm_m8,qkv,3747.582,134.9,23055.6,23.9
1024,l16w4,reg,24,384,8,gemm_m8,gemm_m8,conv,389.539,14.0,0.0,215.3
1024,l16w4,reg,24,384,8,gemm_m8,gemm_m8,scan,1624.404,58.5,3966.0,282.7
1024,l16w4,reg,24,384,8,gemm_m8,gemm_m8,norm,273.968,9.9,0.0,229.6
1024,l16w4,reg,24,384,8,gemm_m8,gemm_m8,out,870.947,31.4,36985.3,50.6
1024,l16w4,reg,24,384,8,gemm_m8,gemm_m8,layer,6906.440,248.6,,
1024,l8w4,reg,48,192,4,gemm_m8,gemm_m8,qkv,3729.090,134.2,23169.9,24.0
1024,l8w4,reg,48,192,4,gemm_m8,gemm_m8,conv,390.273,14.0,0.0,214.9
1024,l8w4,reg,48,192,4,gemm_m8,gemm_m8,scan,882.271,31.8,7302.1,292.4
1024,l8w4,reg,48,192,4,gemm_m8,gemm_m8,norm,275.823,9.9,0.0,228.1
1024,l8w4,reg,48,192,4,gemm_m8,gemm_m8,out,883.168,31.8,36473.5,49.9
1024,l8w4,reg,48,192,4,gemm_m8,gemm_m8,layer,6160.625,221.8,,
1024,l4w4,reg,96,96,2,gemm_m8,gemm_m8,qkv,3753.612,135.1,23018.5,23.9
1024,l4w4,reg,96,96,2,gemm_m8,gemm_m8,conv,389.003,14.0,0.0,215.6
1024,l4w4,reg,96,96,2,gemm_m8,gemm_m8,scan,1463.203,52.7,4403.0,107.5
1024,l4w4,reg,96,96,2,gemm_m8,gemm_m8,norm,275.111,9.9,0.0,228.7
1024,l4w4,reg,96,96,2,gemm_m8,gemm_m8,out,866.065,31.2,37193.8,50.9
1024,l4w4,reg,96,96,2,gemm_m8,gemm_m8,layer,6746.994,242.9,,
1024,l2w4,LDS,64,48,1,gemm_m8,gemm_m8,qkv,3730.129,134.3,23163.5,24.0
1024,l2w4,LDS,64,48,1,gemm_m8,gemm_m8,conv,389.971,14.0,0.0,215.1
1024,l2w4,LDS,64,48,1,gemm_m8,gemm_m8,scan,1434.332,51.6,4491.6,74.6
1024,l2w4,LDS,64,48,1,gemm_m8,gemm_m8,norm,273.654,9.9,0.0,229.9
1024,l2w4,LDS,64,48,1,gemm_m8,gemm_m8,out,872.197,31.4,36932.3,50.5
1024,l2w4,LDS,64,48,1,gemm_m8,gemm_m8,layer,6700.283,241.2,,
1024,l64s,LDS,2,6144,128,gemm_m8,gemm_m8,qkv,3729.569,134.3,23166.9,24.0
1024,l64s,LDS,2,6144,128,gemm_m8,gemm_m8,conv,390.240,14.0,0.0,215.0
1024,l64s,LDS,2,6144,128,gemm_m8,gemm_m8,scan,5897.915,212.3,1092.3,1101.9
1024,l64s,LDS,2,6144,128,gemm_m8,gemm_m8,norm,275.263,9.9,0.0,228.6
1024,l64s,LDS,2,6144,128,gemm_m8,gemm_m8,out,865.493,31.2,37218.4,50.9
1024,l64s,LDS,2,6144,128,gemm_m8,gemm_m8,layer,11158.480,401.7,,
1024,l16s,LDS,8,1536,32,gemm_m8,gemm_m8,qkv,3722.645,134.0,23210.0,24.1
1024,l16s,LDS,8,1536,32,gemm_m8,gemm_m8,conv,390.081,14.0,0.0,215.0
1024,l16s,LDS,8,1536,32,gemm_m8,gemm_m8,scan,1681.084,60.5,3832.3,991.8
1024,l16s,LDS,8,1536,32,gemm_m8,gemm_m8,norm,275.607,9.9,0.0,228.3
1024,l16s,LDS,8,1536,32,gemm_m8,gemm_m8,out,873.848,31.5,36862.5,50.4
1024,l16s,LDS,8,1536,32,gemm_m8,gemm_m8,layer,6943.265,250.0,,
1024,l8s,LDS,16,768,16,gemm_m8,gemm_m8,qkv,3740.065,134.6,23101.9,24.0
1024,l8s,LDS,16,768,16,gemm_m8,gemm_m8,conv,390.457,14.1,0.0,214.8
1024,l8s,LDS,16,768,16,gemm_m8,gemm_m8,scan,957.690,34.5,6727.1,900.0
1024,l8s,LDS,16,768,16,gemm_m8,gemm_m8,norm,274.406,9.9,0.0,229.3
1024,l8s,LDS,16,768,16,gemm_m8,gemm_m8,out,880.849,31.7,36569.6,50.0
1024,l8s,LDS,16,768,16,gemm_m8,gemm_m8,layer,6243.467,224.8,,
1024,l4s,LDS,32,384,8,gemm_m8,gemm_m8,qkv,3722.090,134.0,23213.5,24.1
1024,l4s,LDS,32,384,8,gemm_m8,gemm_m8,conv,389.657,14.0,0.0,215.3
1024,l4s,LDS,32,384,8,gemm_m8,gemm_m8,scan,971.634,35.0,6630.5,472.7
1024,l4s,LDS,32,384,8,gemm_m8,gemm_m8,norm,274.237,9.9,0.0,229.4
1024,l4s,LDS,32,384,8,gemm_m8,gemm_m8,out,875.490,31.5,36793.4,50.3
1024,l4s,LDS,32,384,8,gemm_m8,gemm_m8,layer,6233.108,224.4,,
1024,l64p,reg+pf,10,6144,128,gemm_m8,gemm_m8,qkv,3721.878,134.0,23214.8,24.1
1024,l64p,reg+pf,10,6144,128,gemm_m8,gemm_m8,conv,390.150,14.0,0.0,215.0
1024,l64p,reg+pf,10,6144,128,gemm_m8,gemm_m8,scan,6703.296,241.3,961.1,969.5
1024,l64p,reg+pf,10,6144,128,gemm_m8,gemm_m8,norm,275.304,9.9,0.0,228.5
1024,l64p,reg+pf,10,6144,128,gemm_m8,gemm_m8,out,875.904,31.5,36776.0,50.3
1024,l64p,reg+pf,10,6144,128,gemm_m8,gemm_m8,layer,11966.532,430.8,,
1024,l16p,reg+pf,40,1536,32,gemm_m8,gemm_m8,qkv,3726.531,134.2,23185.8,24.0
1024,l16p,reg+pf,40,1536,32,gemm_m8,gemm_m8,conv,390.251,14.0,0.0,215.0
1024,l16p,reg+pf,40,1536,32,gemm_m8,gemm_m8,scan,1480.048,53.3,4352.9,1126.5
1024,l16p,reg+pf,40,1536,32,gemm_m8,gemm_m8,norm,275.913,9.9,0.0,228.0
1024,l16p,reg+pf,40,1536,32,gemm_m8,gemm_m8,out,878.144,31.6,36682.2,50.2
1024,l16p,reg+pf,40,1536,32,gemm_m8,gemm_m8,layer,6750.887,243.0,,
1024,l8p,reg+pf,80,768,16,gemm_m8,gemm_m8,qkv,3727.588,134.2,23179.2,24.0
1024,l8p,reg+pf,80,768,16,gemm_m8,gemm_m8,conv,389.464,14.0,0.0,215.4
1024,l8p,reg+pf,80,768,16,gemm_m8,gemm_m8,scan,1277.308,46.0,5043.8,674.8
