op,variant,weight_format,block_size,size,ns_per_iter,gflops,gbps,sclk_mhz,sclk_mhz_min,sclk_mhz_max,power_w,detail
gemm,wmma_reg64_bt_pad64,fp16,0,256,8177.500,4103.2629,0.0000,2833.0,2833.0,2833.0,135.02,tile=64x64x16 waves=16 ai=32 strideA=512B strideB=640B
gemm,wmma_reg64_bt_pad64,fp16,0,512,17008.300,15782.6153,0.0000,2823.0,2823.0,2823.0,134.43,tile=64x64x16 waves=64 ai=32 strideA=1024B strideB=1152B
gemm,wmma_reg64_bt_pad64,fp16,0,1024,124374.300,17266.2974,0.0000,2814.0,2814.0,2814.0,135.42,tile=64x64x16 waves=256 ai=32 strideA=2048B strideB=2176B
gemm,wmma_reg64_bt_pad64,fp16,0,2048,1501162.200,11444.3790,0.0000,2814.4,2813.0,2816.0,135.28,tile=64x64x16 waves=1024 ai=32 strideA=4096B strideB=4224B
gemm,wmma_reg64_bt_pad64,fp16,0,4096,10542078.050,13037.1785,0.0000,2823.8,2816.0,2832.0,136.76,tile=64x64x16 waves=4096 ai=32 strideA=8192B strideB=8320B
gemm,wmma_reg64_bt_pad128,fp16,0,256,8213.600,4085.2284,0.0000,2833.0,2833.0,2833.0,136.84,tile=64x64x16 waves=16 ai=32 strideA=512B strideB=768B
gemm,wmma_reg64_bt_pad128,fp16,0,512,17006.300,15784.4714,0.0000,2826.0,2826.0,2826.0,136.29,tile=64x64x16 waves=64 ai=32 strideA=1024B strideB=1280B
gemm,wmma_reg64_bt_pad128,fp16,0,1024,121480.800,17677.5560,0.0000,2814.0,2814.0,2814.0,136.70,tile=64x64x16 waves=256 ai=32 strideA=2048B strideB=2304B
gemm,wmma_reg64_bt_pad128,fp16,0,2048,1501334.550,11443.0652,0.0000,2815.2,2814.0,2817.0,136.29,tile=64x64x16 waves=1024 ai=32 strideA=4096B strideB=4352B
gemm,wmma_reg64_bt_pad128,fp16,0,4096,9884957.500,13903.8487,0.0000,2823.2,2815.0,2830.0,136.84,tile=64x64x16 waves=4096 ai=32 strideA=8192B strideB=8448B
gemm,wmma_reg64_bt_pad256,fp16,0,256,8299.750,4042.8244,0.0000,2832.0,2832.0,2832.0,137.28,tile=64x64x16 waves=16 ai=32 strideA=512B strideB=1024B
gemm,wmma_reg64_bt_pad256,fp16,0,512,17308.850,15508.5668,0.0000,2825.0,2825.0,2825.0,136.77,tile=64x64x16 waves=64 ai=32 strideA=1024B strideB=1536B
gemm,wmma_reg64_bt_pad256,fp16,0,1024,128596.300,16699.4202,0.0000,2814.0,2814.0,2814.0,136.28,tile=64x64x16 waves=256 ai=32 strideA=2048B strideB=2560B
gemm,wmma_reg64_bt_pad256,fp16,0,2048,1551497.850,11073.0860,0.0000,2814.9,2814.0,2816.0,135.81,tile=64x64x16 waves=1024 ai=32 strideA=4096B strideB=4608B
gemm,wmma_reg64_bt_pad256,fp16,0,4096,10374116.950,13248.2556,0.0000,2824.2,2816.0,2832.0,136.29,tile=64x64x16 waves=4096 ai=32 strideA=8192B strideB=8704B
gemm,wmma_reg64_bt_pad512,fp16,0,256,8155.450,4114.3569,0.0000,2833.0,2833.0,2833.0,136.82,tile=64x64x16 waves=16 ai=32 strideA=512B strideB=1536B
gemm,wmma_reg64_bt_pad512,fp16,0,512,19014.100,14117.7051,0.0000,2831.0,2831.0,2831.0,136.31,tile=64x64x16 waves=64 ai=32 strideA=1024B strideB=2048B
gemm,wmma_reg64_bt_pad512,fp16,0,1024,137537.300,15613.8273,0.0000,2814.0,2814.0,2814.0,136.23,tile=64x64x16 waves=256 ai=32 strideA=2048B strideB=3072B
gemm,wmma_reg64_bt_pad512,fp16,0,2048,1940012.000,8855.5479,0.0000,2815.9,2814.0,2818.0,135.38,tile=64x64x16 waves=1024 ai=32 strideA=4096B strideB=5120B
gemm,wmma_reg64_bt_pad512,fp16,0,4096,11865917.350,11582.6657,0.0000,2826.3,2817.0,2835.0,135.84,tile=64x64x16 waves=4096 ai=32 strideA=8192B strideB=9216B
gemm,wmma_reg64_bt_pad1024,fp16,0,256,8227.600,4078.2770,0.0000,2836.0,2836.0,2836.0,135.12,tile=64x64x16 waves=16 ai=32 strideA=512B strideB=2560B
gemm,wmma_reg64_bt_pad1024,fp16,0,512,18501.150,14509.1227,0.0000,2831.0,2831.0,2831.0,134.60,tile=64x64x16 waves=64 ai=32 strideA=1024B strideB=3072B
gemm,wmma_reg64_bt_pad1024,fp16,0,1024,197587.400,10868.5253,0.0000,2813.0,2813.0,2813.0,135.20,tile=64x64x16 waves=256 ai=32 strideA=2048B strideB=4096B
gemm,wmma_reg64_bt_pad1024,fp16,0,2048,2460192.350,6983.1406,0.0000,2816.4,2814.0,2818.0,135.20,tile=64x64x16 waves=1024 ai=32 strideA=4096B strideB=6144B
gemm,wmma_reg64_bt_pad1024,fp16,0,4096,13727446.300,10011.9826,0.0000,2828.0,2818.0,2837.0,136.30,tile=64x64x16 waves=4096 ai=32 strideA=8192B strideB=10240B
gemm,wmma_reg64_bt_pad2048,fp16,0,256,8243.650,4070.3368,0.0000,2837.0,2837.0,2837.0,134.99,tile=64x64x16 waves=16 ai=32 strideA=512B strideB=4608B
gemm,wmma_reg64_bt_pad2048,fp16,0,512,18491.100,14517.0085,0.0000,2825.0,2825.0,2825.0,134.37,tile=64x64x16 waves=64 ai=32 strideA=1024B strideB=5120B
