op,variant,weight_format,block_size,size,ns_per_iter,gflops,gbps,sclk_mhz,sclk_mhz_min,sclk_mhz_max,power_w,detail
gemv,subgroup,w4a8,128,2048,5885.150,1425.3856,367.4822,2814.0,2814.0,2814.0,136.71,
gemv,subgroup,w4a8,128,4096,20248.450,1657.1358,427.2303,2814.0,2814.0,2814.0,136.35,
gemv,subgroup,w4a8,256,256,961.800,136.2778,34.6018,2814.0,2814.0,2814.0,136.16,
gemv,subgroup,w4a8,256,512,1066.000,491.8274,124.8780,2813.0,2813.0,2813.0,135.98,
gemv,subgroup,w4a8,256,1024,1727.250,1214.1566,308.2820,2814.0,2814.0,2814.0,136.07,
gemv,subgroup,w4a8,256,2048,5871.150,1428.7845,362.7773,2813.0,2813.0,2813.0,136.29,
gemv,subgroup,w4a8,256,4096,20555.050,1632.4179,414.4811,2814.0,2814.0,2814.0,137.51,
gemv,subgroup,w4a8,512,512,1112.100,471.4396,118.7807,2813.0,2813.0,2813.0,136.83,
gemv,subgroup,w4a8,512,1024,1721.250,1218.3890,306.9769,2813.0,2813.0,2813.0,137.11,
gemv,subgroup,w4a8,512,2048,5847.100,1434.6613,361.4674,2813.0,2813.0,2813.0,136.63,
gemv,subgroup,w4a8,512,4096,20575.050,1630.8311,410.8930,2813.0,2813.0,2813.0,136.15,
gemv,subgroup,w4a8,1024,1024,1731.250,1211.3513,304.0208,2813.0,2813.0,2813.0,136.81,
gemv,subgroup,w4a8,1024,2048,5809.000,1444.0709,362.4280,2814.0,2814.0,2814.0,137.06,
gemv,subgroup,w4a8,1024,4096,21468.750,1562.9430,392.2621,2813.0,2813.0,2813.0,135.58,
gemv,subgroup_vec4,w4a8,32,256,985.850,132.9533,37.3931,2815.0,2815.0,2815.0,135.54,
gemv,subgroup_vec4,w4a8,32,512,1098.050,477.4719,134.2890,2814.0,2814.0,2814.0,135.40,
gemv,subgroup_vec4,w4a8,32,1024,1587.000,1321.4568,371.6597,2813.0,2813.0,2813.0,135.62,
gemv,subgroup_vec4,w4a8,32,2048,3883.350,2160.1473,607.5414,2814.0,2814.0,2814.0,136.87,
gemv,subgroup_vec4,w4a8,32,4096,19711.450,1702.2813,478.7666,2814.0,2814.0,2814.0,136.63,
gemv,subgroup_vec4,w4a8,64,256,987.850,132.6841,35.2442,2816.0,2816.0,2816.0,136.54,
gemv,subgroup_vec4,w4a8,64,512,1096.050,478.3431,127.0599,2813.0,2813.0,2813.0,136.22,
gemv,subgroup_vec4,w4a8,64,1024,1446.700,1449.6108,385.0529,2814.0,2814.0,2814.0,136.75,
gemv,subgroup_vec4,w4a8,64,2048,3668.950,2286.3784,607.3193,2814.0,2814.0,2814.0,136.71,
gemv,subgroup_vec4,w4a8,64,4096,15818.050,2121.2749,563.4636,2814.0,2814.0,2814.0,142.53,
gemv,subgroup_vec4,w4a8,128,256,4246.050,30.8692,7.9585,2816.0,2816.0,2816.0,142.63,
gemv,subgroup_vec4,w4a8,128,512,1092.050,480.0952,123.7746,2813.0,2813.0,2813.0,142.50,
gemv,subgroup_vec4,w4a8,128,1024,1534.900,1366.3118,352.2523,2813.0,2813.0,2813.0,143.42,
gemv,subgroup_vec4,w4a8,128,2048,3628.850,2311.6436,595.9706,2813.0,2813.0,2813.0,144.23,
gemv,subgroup_vec4,w4a8,128,4096,39238.550,855.1394,220.4656,2813.0,2813.0,2813.0,144.53,
gemv,subgroup_vec4,w4a8,256,256,985.850,132.9533,33.7577,2814.0,2814.0,2814.0,145.21,
gemv,subgroup_vec4,w4a8,256,512,1090.050,480.9761,122.1228,2814.0,2814.0,2814.0,145.39,
gemv,subgroup_vec4,w4a8,256,1024,1518.850,1380.7499,350.5810,2814.0,2814.0,2814.0,144.95,
gemv,subgroup_vec4,w4a8,256,2048,3560.750,2355.8542,598.1661,2813.0,2813.0,2813.0,145.04,
gemv,subgroup_vec4,w4a8,256,4096,15822.050,2120.7386,538.4688,2814.0,2814.0,2814.0,146.53,
gemv,subgroup_vec4,w4a8,512,512,1090.050,480.9761,121.1834,2813.0,2813.0,2813.0,146.32,
gemv,subgroup_vec4,w4a8,512,1024,1526.900,1373.4704,346.0502,2813.0,2813.0,2813.0,145.96,
gemv,subgroup_vec4,w4a8,512,2048,3530.700,2375.9051,598.6167,2813.0,2813.0,2813.0,144.99,
gemv,subgroup_vec4,w4a8,512,4096,15719.850,2134.5262,537.8006,2813.0,2813.0,2813.0,145.18,
gemv,subgroup_vec4,w4a8,1024,1024,1508.850,1389.9009,348.8326,2813.0,2813.0,2813.0,147.64,
gemv,subgroup_vec4,w4a8,1024,2048,3508.650,2390.8364,600.0439,2814.0,2814.0,2814.0,146.96,
gemv,subgroup_vec4,w4a8,1024,4096,15852.100,2116.7184,531.2467,2813.0,2813.0,2813.0,146.23,
gemv,subgroup_w32,w4a8,32,256,4047.650,32.3822,9.1075,2815.0,2815.0,2815.0,146.27,
gemv,subgroup_w32,w4a8,32,512,1254.350,417.9758,117.5557,2813.0,2813.0,2813.0,146.13,
gemv,subgroup_w32,w4a8,32,1024,2065.900,1015.1275,285.5046,2813.0,2813.0,2813.0,146.21,
gemv,subgroup_w32,w4a8,32,2048,8031.250,1044.4959,293.7645,2813.0,2813.0,2813.0,146.46,
gemv,subgroup_w32,w4a8,32,4096,28001.200,1198.3212,337.0278,2813.0,2813.0,2813.0,147.64,
gemv,subgroup_w32,w4a8,64,256,947.800,138.2908,36.7335,2815.0,2815.0,2815.0,147.50,
gemv,subgroup_w32,w4a8,64,512,1242.350,422.0131,112.0972,2813.0,2813.0,2813.0,147.23,
gemv,subgroup_w32,w4a8,64,1024,9053.200,231.6476,61.5314,2814.0,2814.0,2814.0,144.99,
gemv,subgroup_w32,w4a8,64,2048,7556.350,1110.1402,294.8810,2813.0,2813.0,2813.0,145.61,
gemv,subgroup_w32,w4a8,64,4096,27341.950,1227.2143,325.9788,2814.0,2814.0,2814.0,146.92,
gemv,subgroup_w32,w4a8,128,256,987.850,132.6841,34.2076,2816.0,2816.0,2816.0,146.79,
gemv,subgroup_w32,w4a8,128,512,1248.350,419.9848,108.2773,2816.0,2816.0,2816.0,146.44,
gemv,subgroup_w32,w4a8,128,1024,2041.850,1027.0843,264.7952,2813.0,2813.0,2813.0,146.46,
gemv,subgroup_w32,w4a8,128,2048,7408.050,1132.3638,291.9376,2814.0,2814.0,2814.0,147.13,
gemv,subgroup_w32,w4a8,128,4096,26384.100,1271.7672,327.8775,2813.0,2813.0,2813.0,143.61,
gemv,subgroup_w32,w4a8,256,256,949.800,137.9996,35.0390,2813.0,2813.0,2813.0,143.39,
gemv,subgroup_w32,w4a8,256,512,1236.300,424.0783,107.6761,2813.0,2813.0,2813.0,143.50,
gemv,subgroup_w32,w4a8,256,1024,2039.850,1028.0913,261.0388,2814.0,2814.0,2814.0,143.48,
gemv,subgroup_w32,w4a8,256,2048,7261.750,1155.1772,293.3067,2813.0,2813.0,2813.0,144.21,
gemv,subgroup_w32,w4a8,256,4096,27273.800,1230.2808,312.3760,2814.0,2814.0,2814.0,142.64,
gemv,subgroup_w32,w4a8,512,512,1232.300,425.4548,107.1947,2814.0,2814.0,2814.0,142.80,
gemv,subgroup_w32,w4a8,512,1024,2025.800,1035.2216,260.8273,2813.0,2813.0,2813.0,142.63,
gemv,subgroup_w32,w4a8,512,2048,7402.050,1133.2817,285.5339,2814.0,2814.0,2814.0,144.33,
gemv,subgroup_w32,w4a8,512,4096,27476.200,1221.2181,307.6897,2785.0,2785.0,2785.0,147.47,
gemv,subgroup_w32,w4a8,1024,1024,2033.850,1031.1242,258.7880,2814.0,2814.0,2814.0,144.07,
gemv,subgroup_w32,w4a8,1024,2048,7343.950,1142.2474,286.6773,2814.0,2814.0,2814.0,142.67,
gemv,subgroup_w32,w4a8,1024,4096,27372.000,1225.8670,307.6639,2814.0,2814.0,2814.0,143.14,
gemv,subgroup_vec4_w32,w4a8,32,256,969.800,135.1536,38.0120,2816.0,2816.0,2816.0,143.08,
gemv,subgroup_vec4_w32,w4a8,32,512,1080.050,485.4294,136.5270,2813.0,2813.0,2813.0,142.81,
gemv,subgroup_vec4_w32,w4a8,32,1024,1583.000,1324.7960,372.5989,2813.0,2813.0,2813.0,142.93,
gemv,subgroup_vec4_w32,w4a8,32,2048,4783.050,1753.8198,493.2618,2813.0,2813.0,2813.0,142.95,
gemv,subgroup_vec4_w32,w4a8,32,4096,18855.800,1779.5284,500.4924,2814.0,2814.0,2814.0,141.42,
gemv,subgroup_vec4_w32,w4a8,64,256,971.800,134.8755,35.8263,2816.0,2816.0,2816.0,141.34,
gemv,subgroup_vec4_w32,w4a8,64,512,1078.000,486.3525,129.1874,2813.0,2813.0,2813.0,141.02,
gemv,subgroup_vec4_w32,w4a8,64,1024,1528.900,1371.6738,364.3508,2813.0,2813.0,2813.0,141.89,
gemv,subgroup_vec4_w32,w4a8,64,2048,4187.950,2003.0344,532.0560,2814.0,2814.0,2814.0,140.47,
gemv,subgroup_vec4_w32,w4a8,64,4096,18166.500,1847.0499,490.6226,2813.0,2813.0,2813.0,138.45,
gemv,subgroup_vec4_w32,w4a8,128,256,973.850,134.5916,34.6994,2815.0,2815.0,2815.0,138.29,
gemv,subgroup_vec4_w32,w4a8,128,512,1070.000,489.9888,126.3252,2813.0,2813.0,2813.0,138.12,
gemv,subgroup_vec4_w32,w4a8,128,1024,1504.850,1393.5954,359.2863,2813.0,2813.0,2813.0,138.31,
gemv,subgroup_vec4_w32,w4a8,128,2048,3552.750,2361.1591,608.7363,2814.0,2814.0,2814.0,138.43,
gemv,subgroup_vec4_w32,w4a8,128,4096,17455.150,1922.3228,495.5988,2813.0,2813.0,2813.0,135.89,
gemv,subgroup_vec4_w32,w4a8,256,256,969.800,135.1536,34.3164,2814.0,2814.0,2814.0,136.07,
gemv,subgroup_vec4_w32,w4a8,256,512,1054.000,497.4269,126.2998,2814.0,2814.0,2814.0,136.09,
gemv,subgroup_vec4_w32,w4a8,256,1024,1494.800,1402.9649,356.2216,2814.0,2814.0,2814.0,136.16,
gemv,subgroup_vec4_w32,w4a8,256,2048,4129.800,2031.2383,515.7441,2813.0,2813.0,2813.0,135.15,
gemv,subgroup_vec4_w32,w4a8,256,4096,17591.400,1907.4339,484.3094,2814.0,2814.0,2814.0,133.70,
gemv,subgroup_vec4_w32,w4a8,512,512,1068.000,490.9064,123.6854,2813.0,2813.0,2813.0,133.72,
gemv,subgroup_vec4_w32,w4a8,512,1024,1482.800,1414.3189,356.3421,2813.0,2813.0,2813.0,133.71,
gemv,subgroup_vec4_w32,w4a8,512,2048,4113.800,2039.1385,513.7673,2814.0,2814.0,2814.0,133.35,
gemv,subgroup_vec4_w32,w4a8,512,4096,16918.100,1983.3452,499.7100,2696.0,2696.0,2696.0,132.05,
gemv,subgroup_vec4_w32,w4a8,1024,1024,1476.800,1420.0650,356.4030,2814.0,2814.0,2814.0,130.24,
gemv,subgroup_vec4_w32,w4a8,1024,2048,4047.650,2072.4638,520.1398,2814.0,2814.0,2814.0,130.53,
gemv,subgroup_vec4_w32,w4a8,1024,4096,17577.350,1908.9585,479.1038,2813.0,2813.0,2813.0,128.97,
