depth,phase,label,n_per_pass,ms_per_token,us_each
32000,tg,attn.pack,12.0,0.0932,7.8
32000,tg,dn.qkv.sum,36.0,0.0704,2.0
32000,tg,attn.attn.combine,12.0,0.0695,5.8
32000,tg,moe.router.sum,48.0,0.0683,1.4
32000,tg,dn.out.sum,36.0,0.0616,1.7
32000,tg,attn.idx,12.0,0.0540,4.5
32000,tg,attn.expand,12.0,0.0475,4.0
32000,tg,dn.hist,36.0,0.0465,1.3
32000,tg,hc.norm,3.0,0.0281,9.4
32000,tg,attn.qkv.sum,12.0,0.0224,1.9
32000,tg,attn.out.sum,12.0,0.0216,1.8
32000,tg,ple.gate,1.0,0.0161,16.2
32000,tg,hc.combine,2.0,0.0081,4.1
32000,tg,ple.conv,1.0,0.0041,4.1
32000,tg,ple.hist,1.0,0.0011,1.2
64000,pp,attn.attn,12.0,0.5114,87277.7
64000,pp,moe.up,48.0,0.2773,11829.9
64000,pp,moe.down,48.0,0.1284,5479.9
64000,pp,attn.select,12.0,0.1149,19602.3
64000,pp,dn.qkv,36.0,0.0755,4293.6
64000,pp,hc.cn,94.0,0.0582,1267.8
64000,pp,attn.score,12.0,0.0389,6646.8
64000,pp,hc.up,97.0,0.0343,724.1
64000,pp,dn.scan,36.0,0.0297,1692.3
64000,pp,dn.out,36.0,0.0280,1592.9
64000,pp,moe.combine,48.0,0.0280,1193.6
64000,pp,hc.down,97.0,0.0265,558.6
64000,pp,attn.expand,12.0,0.0256,4367.1
64000,pp,attn.qkv,12.0,0.0224,3815.1
64000,pp,move,196.0,0.0158,165.2
64000,pp,dn.conv,36.0,0.0133,758.7
64000,pp,moe.shexp.up,48.0,0.0127,541.2
64000,pp,dn.norm,36.0,0.0103,583.7
64000,pp,attn.out,12.0,0.0094,1603.3
64000,pp,moe.shexp.down,48.0,0.0059,250.0
64000,pp,moe.router,48.0,0.0040,169.6
64000,pp,attn.pack,12.0,0.0030,516.1
64000,pp,ple.kv,1.0,0.0018,3670.4
64000,pp,moe.perm.up,48.0,0.0015,62.1
64000,pp,hc.combine,2.0,0.0013,1360.6
64000,pp,head.head,1.0,0.0012,2477.9
64000,pp,moe.route,48.0,0.0012,51.0
64000,pp,ple.gate,1.0,0.0009,1785.2
64000,pp,hc.norm,3.0,0.0008,542.9
64000,pp,ple.conv,1.0,0.0007,1529.6
64000,pp,attn.idx,12.0,0.0002,40.0
64000,pp,dn.hist,36.0,0.0001,4.1
64000,pp,ple.hist,1.0,0.0000,2.7
64000,pp,hc.down_reduce,1.0,0.0000,1.3
64000,tg,moe.up,48.0,5.3795,112.1
64000,tg,dn.qkv,36.0,4.3986,122.2
64000,tg,attn.attn.split,12.0,3.5272,293.9
64000,tg,moe.down,48.0,2.5412,52.9
64000,tg,dn.out,36.0,2.4983,69.4
64000,tg,head.head,1.0,2.3668,2366.8
64000,tg,hc.cn,94.0,2.3420,24.9
64000,tg,hc.up,97.0,1.8282,18.8
64000,tg,attn.qkv,12.0,1.5469,128.9
64000,tg,hc.down,97.0,1.3781,14.2
64000,tg,dn.scan,36.0,1.1826,32.9
64000,tg,attn.select,12.0,1.1654,97.1
64000,tg,move,196.0,1.1141,5.7
64000,tg,moe.shexp.up,48.0,0.7440,15.5
64000,tg,moe.router,48.0,0.7380,15.4
64000,tg,attn.out,12.0,0.6352,52.9
64000,tg,attn.score,12.0,0.6038,50.3
64000,tg,moe.shexp.down,48.0,0.4758,9.9
64000,tg,moe.route,48.0,0.2846,5.9
64000,tg,ple.kv,1.0,0.2606,260.7
64000,tg,dn.conv,36.0,0.1898,5.3
64000,tg,moe.combine,48.0,0.1485,3.1
64000,tg,moe.perm.up,48.0,0.1412,2.9
64000,tg,dn.norm,36.0,0.1339,3.7
64000,tg,hc.down_reduce,97.0,0.1280,1.3
64000,tg,attn.pack,12.0,0.0936,7.8
64000,tg,attn.attn.combine,12.0,0.0777,6.5
64000,tg,dn.qkv.sum,36.0,0.0707,2.0
64000,tg,moe.router.sum,48.0,0.0671,1.4
64000,tg,attn.expand,12.0,0.0626,5.2
64000,tg,dn.out.sum,36.0,0.0611,1.7
64000,tg,attn.idx,12.0,0.0514,4.3
64000,tg,dn.hist,36.0,0.0461,1.3
64000,tg,hc.norm,3.0,0.0323,10.8
64000,tg,attn.out.sum,12.0,0.0216,1.8
64000,tg,attn.qkv.sum,12.0,0.0215,1.8
64000,tg,ple.gate,1.0,0.0159,16.0
64000,tg,hc.combine,2.0,0.0092,4.7
64000,tg,ple.conv,1.0,0.0040,4.0
64000,tg,ple.hist,1.0,0.0011,1.2
