tokens,up_kernel,down_kernel,shexp_kernels,experts_touched,up_tiles,up_rows_exec,down_tiles,down_rows_exec,dispatch,us_per_layer,ms_per_graph,gflops,weight_gbps
1,w2m1,w2m1/k40,v64w4/v32w4,10,10,320,10,320,router.sum,0.891,0.0,0.0,0.0
1,w2m1,w2m1/k40,v64w4/v32w4,10,10,320,10,320,route,5.344,0.3,0.0,0.0
1,w2m1,w2m1/k40,v64w4/v32w4,10,10,320,10,320,perm.up,2.444,0.1,0.0,0.0
1,w2m1,w2m1/k40,v64w4/v32w4,10,10,320,10,320,up,285.709,13.7,7340.2,64.5
1,w2m1,w2m1/k40,v64w4/v32w4,10,10,320,10,320,down,104.916,5.0,9994.4,117.1
1,w2m1,w2m1/k40,v64w4/v32w4,10,10,320,10,320,shexp.up,24.533,1.2,267.1,141.9
1,w2m1,w2m1/k40,v64w4/v32w4,10,10,320,10,320,shexp.down,15.336,0.7,213.7,113.5
1,w2m1,w2m1/k40,v64w4/v32w4,10,10,320,10,320,combine,2.795,0.1,0.0,44.0
1,w2m1,w2m1/k40,v64w4/v32w4,10,10,320,10,320,block,456.492,21.9,,
1,w2m1,w4m1/k40,v64w4/v32w4,10,20,640,10,640,router,15.508,0.7,169.4,169.7
1,w2m1,w4m1/k40,v64w4/v32w4,10,20,640,10,640,router.sum,0.871,0.0,0.0,0.0
1,w2m1,w4m1/k40,v64w4/v32w4,10,20,640,10,640,route,5.344,0.3,0.0,0.0
1,w2m1,w4m1/k40,v64w4/v32w4,10,20,640,10,640,perm.up,2.574,0.1,0.0,0.0
1,w2m1,w4m1/k40,v64w4/v32w4,10,20,640,10,640,perm.down,2.466,0.1,0.0,0.0
1,w2m1,w4m1/k40,v64w4/v32w4,10,20,640,10,640,up,552.556,26.5,7590.7,33.4
1,w2m1,w4m1/k40,v64w4/v32w4,10,20,640,10,640,down,128.072,6.1,16374.8,95.9
1,w2m1,w4m1/k40,v64w4/v32w4,10,20,640,10,640,shexp.up,43.284,2.1,151.4,80.4
1,w2m1,w4m1/k40,v64w4/v32w4,10,20,640,10,640,shexp.down,21.941,1.1,149.3,79.3
1,w2m1,w4m1/k40,v64w4/v32w4,10,20,640,10,640,combine,2.867,0.1,0.0,42.9
1,w2m1,w4m1/k40,v64w4/v32w4,10,20,640,10,640,block,775.483,37.2,,
1,w4m1,m1/k40,v64w4/v32w4,10,10,640,40,640,router,15.208,0.7,172.7,173.0
1,w4m1,m1/k40,v64w4/v32w4,10,10,640,40,640,router.sum,0.881,0.0,0.0,0.0
1,w4m1,m1/k40,v64w4/v32w4,10,10,640,40,640,route,5.380,0.3,0.0,0.0
1,w4m1,m1/k40,v64w4/v32w4,10,10,640,40,640,perm.up,2.524,0.1,0.0,0.0
1,w4m1,m1/k40,v64w4/v32w4,10,10,640,40,640,perm.down,2.674,0.1,0.0,0.0
